id,task,entity,body,annotator,document,created,target
c16a2ce2-f986-4cba-8173-7766370b3965,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'commander', 'context': '0. Je vais commander une pizza pour le dîner.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,b4c7cef7-679a-4c80-b0f3-d290cfe44aca,2024-11-25T10:14:51.846722+00:00,"{'source': 'b4c7cef7-679a-4c80-b0f3-d290cfe44aca', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 96, 'endOffset': 105}]}"
8300e9f4-7efe-4fbb-aa18-858e69fc387a,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'commander', 'context': '0. Je vais commander une pizza pour le dîner.', 'proba': 1.0, 'process': 'reference word'}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,b4c7cef7-679a-4c80-b0f3-d290cfe44aca,2024-11-25T11:23:58.563874+00:00,"{'source': 'b4c7cef7-679a-4c80-b0f3-d290cfe44aca', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 96, 'endOffset': 106}]}"
6401c525-a492-4c16-9e11-40cfa8cdc826,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'a changé', 'context': '0. Gérard a changé ses vêtements parce qu’ils étaient sales.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2024-11-26T09:07:19.760259+00:00,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 93, 'endOffset': 101}]}"
8755b5c8-b405-4161-a9ca-4f2103b3394d,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'changé', 'context': '1. Il a changé de travail récemment.', 'proba': 1.0, 'process': 'reference word'}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2024-11-25T11:21:44.061563+00:00,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 255, 'endOffset': 262}]}"
8ec168d6-c695-499a-9e91-fcfde5da3e90,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'changé', 'context': '1. Il a changé de travail récemment.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2024-11-25T09:51:01.667935+00:00,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 255, 'endOffset': 261}]}"
4d9a4c20-73ee-424f-b5f3-4ffdd04702a9,default,0,"{'text': 'changé', 'context': '1. Il a changé de travail récemment.', 'proba': 1.0, 'process': 'reference word'}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2025-01-03T12:54:01.688730,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 255, 'endOffset': 262}]}"
61d86dc2-e6ad-4087-9958-b5d03c51d661,default,0,"{'text': 'changé', 'context': '1. Il a changé de travail récemment.', 'proba': 1.0, 'process': 'reference word'}",da26a09b-917d-4c13-953a-63d39bcac892,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2025-01-03T12:54:01.688730,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 255, 'endOffset': 262}]}"
99e0276e-6d92-41d8-b0e2-b130b3b1abcc,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'changé', 'context': '0. Gérard a changé ses vêtements parce qu’ils étaient sales.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2024-11-25T09:50:59.761914+00:00,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 95, 'endOffset': 101}]}"
63b78f5d-dae3-42b9-ba71-db8199caffc3,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'changé', 'context': '1. Il a changé de travail récemment.', 'proba': 1.0, 'process': 'reference word'}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2025-01-03T12:54:01.688730,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 255, 'endOffset': 262}]}"
48ca7897-fb5c-4b8d-a4cc-90b460053c87,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'a changé', 'context': '1. Il a changé de travail récemment.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2024-11-26T09:07:23.651669+00:00,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 253, 'endOffset': 261}]}"
27dfbeea-0375-4fb9-b2f6-0700c98b7735,default,0,"{'text': 'changé', 'context': '0. Gérard a changé ses vêtements parce qu’ils étaient sales.', 'proba': 0.5}",da26a09b-917d-4c13-953a-63d39bcac892,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2025-01-03T12:54:01.688761,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 95, 'endOffset': 102}]}"
13ea07cc-9f6c-4b7a-8786-40886e82e4cb,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'changé', 'context': '0. Gérard a changé ses vêtements parce qu’ils étaient sales.', 'proba': 0.5}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2025-01-03T12:54:01.688761,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 95, 'endOffset': 102}]}"
0d3c5c18-5a48-46e3-b2e7-b7b9b8ec8b38,default,1,"{'text': 'changé', 'context': '0. Gérard a changé ses vêtements parce qu’ils étaient sales.', 'proba': 0.5}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2025-01-03T12:54:01.688761,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 95, 'endOffset': 102}]}"
5fadd1de-6962-4259-abec-1cdd3f92c7c0,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'changé', 'context': '0. Gérard a changé ses vêtements parce qu’ils étaient sales.', 'proba': 0.5}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2024-11-25T11:21:41.912606+00:00,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 95, 'endOffset': 102}]}"
dc21d43f-9723-438e-8170-d4ca2d1f723c,default,0,"{'text': 'Allez', 'context': ""0. Allez à l'école tous les jours."", 'proba': 1.0}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2025-01-03T12:54:01.688874,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 84, 'endOffset': 90}]}"
f6b90895-d868-40a6-b4f6-233d427f7280,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'Allez', 'context': ""1. Allez à l'école tous les jours.""}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2024-11-25T09:21:45.527671+00:00,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 220, 'endOffset': 225}]}"
ebd916e1-31c6-47a9-9357-d96d5e8e145d,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'Allez', 'context': ""3. Allez à l'école tous les jours."", 'proba': 1.0, 'process': 'reference word'}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2025-01-03T12:54:01.688800,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 494, 'endOffset': 500}]}"
c63fe799-fa0e-47a9-9e8e-3de452eab06b,default,0,"{'text': 'Allez', 'context': ""3. Allez à l'école tous les jours."", 'proba': 1.0, 'process': 'reference word'}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2025-01-03T12:54:01.688800,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 494, 'endOffset': 500}]}"
2ab0ef06-cea9-4200-a961-5a261f6a8006,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'Allez', 'context': ""0. Allez à l'école tous les jours.""}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2024-11-26T09:01:52.800497+00:00,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 84, 'endOffset': 89}]}"
e23a8636-add9-4494-976e-5052c55147c2,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'Allez', 'context': ""1. Allez à l'école tous les jours."", 'proba': 1.0}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2025-01-03T12:54:01.688842,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 220, 'endOffset': 226}]}"
07ab8a15-7a5e-4705-b832-2466e3e1c164,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'vais', 'context': ""2. Je vais à l'école tous les jours.""}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2024-11-25T09:21:48.309717+00:00,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 359, 'endOffset': 363}]}"
60bd9b64-a83c-4ef3-af62-4b1929cec380,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'Allez', 'context': ""0. Allez à l'école tous les jours."", 'proba': 1.0}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2025-01-03T12:54:01.688874,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 84, 'endOffset': 90}]}"
b871c233-2491-48f4-a145-5bce8fe48fc7,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'Je vais', 'context': ""2. Je vais à l'école tous les jours.""}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2024-11-26T09:01:59.954006+00:00,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 356, 'endOffset': 363}]}"
3908a05a-9352-4589-8263-e0a2cf3fc475,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'vais', 'context': ""2. Je vais à l'école tous les jours."", 'proba': 0.9}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2025-01-03T12:54:01.688945,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 359, 'endOffset': 364}]}"
2db20446-8165-412b-b81c-21f7055ffb52,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'Allez', 'context': ""1. Allez à l'école tous les jours.""}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2024-11-26T09:01:55.971088+00:00,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 220, 'endOffset': 225}]}"
c5e745cc-03fd-4cc0-8208-7a61994943f9,default,0,"{'text': 'Allez', 'context': ""1. Allez à l'école tous les jours."", 'proba': 1.0}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2025-01-03T12:54:01.688842,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 220, 'endOffset': 226}]}"
07af254a-86d1-4e2b-a7d0-5c7b87e9c068,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'Allez', 'context': ""3. Allez à l'école tous les jours."", 'proba': 1.0, 'process': 'reference word'}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2024-12-27T08:13:17.999888+00:00,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 494, 'endOffset': 500}]}"
00362d91-e185-429c-998d-14a479ae2158,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'Allez', 'context': ""3. Allez à l'école tous les jours.""}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2024-11-25T09:21:50.354810+00:00,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 494, 'endOffset': 499}]}"
31f6ee87-855c-4e61-be75-1ec0634ffdd7,default,0,"{'text': 'vais', 'context': ""2. Je vais à l'école tous les jours."", 'proba': 0.9}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2025-01-03T12:54:01.688945,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 359, 'endOffset': 364}]}"
4fd4d9c4-de7f-4614-adc9-5dfa8133a0e2,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'Allez', 'context': ""0. Allez à l'école tous les jours.""}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2024-11-25T09:21:38.419480+00:00,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 84, 'endOffset': 89}]}"
4f1fa708-5bae-4a49-8740-9bdfb68bf5f4,default,0,"{'text': 'vais', 'context': ""2. Je vais à l'école tous les jours."", 'proba': 0.9}",da26a09b-917d-4c13-953a-63d39bcac892,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2025-01-03T12:54:01.688945,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 359, 'endOffset': 364}]}"
9485e6b6-8e7f-48fc-ade6-efeba96eaa1c,default,0,"{'text': 'Allez', 'context': ""0. Allez à l'école tous les jours."", 'proba': 1.0}",da26a09b-917d-4c13-953a-63d39bcac892,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2025-01-03T12:54:01.688874,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 84, 'endOffset': 90}]}"
78b15877-dc83-454d-9585-0614e045ba7c,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'Allez', 'context': ""1. Allez à l'école tous les jours."", 'proba': 1.0}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2024-11-25T09:06:44.104234+00:00,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 220, 'endOffset': 226}]}"
6dcf438d-ae74-4c34-afe4-d1b3b1904621,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'Allez', 'context': ""0. Allez à l'école tous les jours."", 'proba': 1.0}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2024-11-25T09:06:41.251592+00:00,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 84, 'endOffset': 90}]}"
bbf149e4-49d1-4bfa-9685-6eee3ea021ad,default,0,"{'text': 'Allez', 'context': ""1. Allez à l'école tous les jours."", 'proba': 1.0}",da26a09b-917d-4c13-953a-63d39bcac892,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2025-01-03T12:54:01.688842,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 220, 'endOffset': 226}]}"
10d1ab10-b39c-45e7-ae9d-f3f708a3ecdb,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'vais', 'context': ""2. Je vais à l'école tous les jours."", 'proba': 0.9}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2024-11-25T09:06:47.160864+00:00,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 359, 'endOffset': 364}]}"
daf8de53-953f-41ae-a748-6e3e17207526,default,0,"{'text': 'Allez', 'context': ""3. Allez à l'école tous les jours."", 'proba': 1.0, 'process': 'reference word'}",da26a09b-917d-4c13-953a-63d39bcac892,23a02fb1-5303-4d3b-a2e6-ce20156807ec,2025-01-03T12:54:01.688800,"{'source': '23a02fb1-5303-4d3b-a2e6-ce20156807ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 494, 'endOffset': 500}]}"
7639b957-b577-4317-86d3-b1dc2f127acb,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'aime', 'context': '0. Pour qu’un enfant soit heureux, il faut lui rappeler tous les jours qu’on l’aime.', 'proba': 1.0, 'process': 'reference word'}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2025-01-03T12:54:01.688986,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 160, 'endOffset': 164}]}"
02c47d72-c2f6-4250-ae94-783d2fd57949,default,0,"{'text': 'aimé', 'context': '1. Il a toujours aimé les animaux.', 'proba': 0.8}",da26a09b-917d-4c13-953a-63d39bcac892,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2025-01-03T12:54:01.689055,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 284, 'endOffset': 289}]}"
3b95754c-0f2d-4e7a-96ac-8602f6e31d47,default,0,"{'text': 'aime', 'context': '2. Elle aime les fleurs.', 'proba': 0.8}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2025-01-03T12:54:01.689021,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 411, 'endOffset': 416}]}"
c0e4363b-29df-45cb-95e7-f2b11cc5f4a1,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'aime', 'context': '2. Elle aime les fleurs.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2024-11-25T10:14:12.415723+00:00,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 411, 'endOffset': 415}]}"
68d8e259-5cdc-4cf8-bf0e-895852f12f8e,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'aime', 'context': '2. Elle aime les fleurs.', 'proba': 0.8}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2025-01-03T12:54:01.689021,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 411, 'endOffset': 416}]}"
5a5c5d94-da6b-440a-83f1-22f9d4e04d7b,default,0,"{'text': 'aime', 'context': '2. Elle aime les fleurs.', 'proba': 0.8}",da26a09b-917d-4c13-953a-63d39bcac892,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2025-01-03T12:54:01.689021,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 411, 'endOffset': 416}]}"
8ce5c5d6-651a-42ab-a00d-74a288cfe73d,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'aime', 'context': '0. Pour qu’un enfant soit heureux, il faut lui rappeler tous les jours qu’on l’aime.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2024-11-26T09:08:53.760518+00:00,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 160, 'endOffset': 164}]}"
b5ab9d0c-904d-4467-90eb-9f7b73e744ec,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'aimé', 'context': '1. Il a toujours aimé les animaux.', 'proba': 0.8}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2025-01-03T12:54:01.689055,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 284, 'endOffset': 289}]}"
90559850-47cd-474e-90c5-09765e49698d,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'aime', 'context': '0. Pour qu’un enfant soit heureux, il faut lui rappeler tous les jours qu’on l’aime.', 'proba': 1.0, 'process': 'reference word'}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2024-11-25T11:23:16.280904+00:00,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 160, 'endOffset': 164}]}"
530d28d5-af57-4f45-aa25-579aaa66968c,default,0,"{'text': 'aime', 'context': '0. Pour qu’un enfant soit heureux, il faut lui rappeler tous les jours qu’on l’aime.', 'proba': 1.0, 'process': 'reference word'}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2025-01-03T12:54:01.688986,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 160, 'endOffset': 164}]}"
a8d1c71b-7f6e-4266-9c6f-f0d7ae87ada1,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'aimé', 'context': '1. Il a toujours aimé les animaux.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2024-11-25T10:14:12.411636+00:00,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 284, 'endOffset': 288}]}"
d22d8faf-6d37-4c82-8f3d-d9093c4200ca,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'aime', 'context': '2. Elle aime les fleurs.', 'proba': 0.8}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2024-11-25T11:23:21.008188+00:00,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 411, 'endOffset': 416}]}"
50f238a6-d500-4623-84b3-7dec18c81e88,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'aime', 'context': '2. Elle aime les fleurs.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2024-11-26T09:09:00.852110+00:00,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 411, 'endOffset': 415}]}"
fccebf19-be7b-4728-8035-804ebe9465da,default,0,"{'text': 'aimé', 'context': '1. Il a toujours aimé les animaux.', 'proba': 0.8}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2025-01-03T12:54:01.689055,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 284, 'endOffset': 289}]}"
4cdbb04e-06d0-4c78-97d4-9c4cecd01cae,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'aime', 'context': '0. Pour qu’un enfant soit heureux, il faut lui rappeler tous les jours qu’on l’aime.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,a589cf2c-035c-4f96-8081-98c19bfbcf6f,2024-11-25T10:14:12.409757+00:00,"{'source': 'a589cf2c-035c-4f96-8081-98c19bfbcf6f', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 160, 'endOffset': 164}]}"
