id,task,entity,body,annotator,document,created,target
85156e45-1de0-4ada-88ad-514dbef58bec,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'donne', 'context': '1. Il donne un cadeau à son ami.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,46e0e6db-349e-406c-91de-bfb7cdc3cb05,2024-11-25T09:49:37.724025+00:00,"{'source': '46e0e6db-349e-406c-91de-bfb7cdc3cb05', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 270, 'endOffset': 275}]}"
fc495e5c-29eb-417e-aadd-d40cb74c378e,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'donnent', 'context': '2. Ils donnent des cadeaux à leurs amis.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,46e0e6db-349e-406c-91de-bfb7cdc3cb05,2024-11-26T09:05:44.743509+00:00,"{'source': '46e0e6db-349e-406c-91de-bfb7cdc3cb05', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 406, 'endOffset': 413}]}"
2c5d89d4-a3ee-4130-905f-45b93893be85,default,0,"{'text': 'donne', 'context': '1. Il donne un cadeau à son ami.', 'proba': 0.9}",76a78473-a608-4c59-bf52-898d3dfd7121,46e0e6db-349e-406c-91de-bfb7cdc3cb05,2025-02-05T14:40:57.496794,"{'source': '46e0e6db-349e-406c-91de-bfb7cdc3cb05', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 270, 'endOffset': 276}]}"
50619a20-664c-409d-8850-a3ccddcdc823,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'donnent', 'context': '2. Ils donnent des cadeaux à leurs amis.', 'proba': 1.0, 'process': 'reference word'}",c750946d-c7bd-42e9-9b77-2c9425fdae60,46e0e6db-349e-406c-91de-bfb7cdc3cb05,2025-02-05T14:40:57.496694,"{'source': '46e0e6db-349e-406c-91de-bfb7cdc3cb05', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 406, 'endOffset': 414}]}"
c05c87fb-4265-40be-8f27-5dae921f5c70,default,0,"{'text': 'donner', 'context': '0. Gaston aime mon gilet. Je vais le lui donner, il peut l’avoir pour toujours.', 'proba': 0.9}",76a78473-a608-4c59-bf52-898d3dfd7121,46e0e6db-349e-406c-91de-bfb7cdc3cb05,2025-02-05T14:40:57.496894,"{'source': '46e0e6db-349e-406c-91de-bfb7cdc3cb05', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 123, 'endOffset': 129}]}"
7c2e8b99-2001-4d69-a8b3-9ff24187a6df,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'donne', 'context': '1. Il donne un cadeau à son ami.', 'proba': 0.9}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,46e0e6db-349e-406c-91de-bfb7cdc3cb05,2024-11-25T11:19:22.941242+00:00,"{'source': '46e0e6db-349e-406c-91de-bfb7cdc3cb05', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 270, 'endOffset': 276}]}"
4aeb3d45-1d58-47d8-a6a8-f0acc10477b3,default,0,"{'text': 'donnent', 'context': '2. Ils donnent des cadeaux à leurs amis.', 'proba': 1.0, 'process': 'reference word'}",76a78473-a608-4c59-bf52-898d3dfd7121,46e0e6db-349e-406c-91de-bfb7cdc3cb05,2025-02-05T14:40:57.496694,"{'source': '46e0e6db-349e-406c-91de-bfb7cdc3cb05', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 406, 'endOffset': 414}]}"
f1659220-e52a-486a-a436-e4ad4d34e06a,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'donne', 'context': '1. Il donne un cadeau à son ami.', 'proba': 0.9}",c750946d-c7bd-42e9-9b77-2c9425fdae60,46e0e6db-349e-406c-91de-bfb7cdc3cb05,2025-02-05T14:40:57.496794,"{'source': '46e0e6db-349e-406c-91de-bfb7cdc3cb05', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 270, 'endOffset': 276}]}"
f36129ac-6e8f-46da-a3c1-15041a409214,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'donner', 'context': '0. Gaston aime mon gilet. Je vais le lui donner, il peut l’avoir pour toujours.', 'proba': 0.9}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,46e0e6db-349e-406c-91de-bfb7cdc3cb05,2024-11-25T11:19:20.144484+00:00,"{'source': '46e0e6db-349e-406c-91de-bfb7cdc3cb05', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 123, 'endOffset': 129}]}"
c36b65a6-0633-4093-b62f-434bc0735605,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'donnent', 'context': '2. Ils donnent des cadeaux à leurs amis.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,46e0e6db-349e-406c-91de-bfb7cdc3cb05,2024-11-25T09:49:39.247101+00:00,"{'source': '46e0e6db-349e-406c-91de-bfb7cdc3cb05', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 406, 'endOffset': 413}]}"
e6ea73a1-a381-45c4-a155-d02ad4c616c5,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'donner', 'context': '0. Gaston aime mon gilet. Je vais le lui donner, il peut l’avoir pour toujours.', 'proba': 0.9}",c750946d-c7bd-42e9-9b77-2c9425fdae60,46e0e6db-349e-406c-91de-bfb7cdc3cb05,2025-02-05T14:40:57.496894,"{'source': '46e0e6db-349e-406c-91de-bfb7cdc3cb05', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 123, 'endOffset': 129}]}"
11f7f809-05de-458b-b233-6ac4aec7fe88,default,0,"{'text': 'dis', 'context': '1. Je dis toujours la vérité.', 'proba': 1.0, 'process': 'reference word'}",76a78473-a608-4c59-bf52-898d3dfd7121,d20e708a-ff1e-4bb0-a472-898d95d22b62,2025-02-05T14:40:57.496998,"{'source': 'd20e708a-ff1e-4bb0-a472-898d95d22b62', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 251, 'endOffset': 255}]}"
bd21981d-ccbb-46b8-9527-5f7d336fc700,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'a dit', 'context': '0. Elle n’aime pas le café. Je le sais parce qu’elle me l’a dit.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,d20e708a-ff1e-4bb0-a472-898d95d22b62,2024-11-26T09:14:54.638433+00:00,"{'source': 'd20e708a-ff1e-4bb0-a472-898d95d22b62', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 138, 'endOffset': 143}]}"
efeb40e0-f756-4a8a-bdbe-2a0c782b0bbb,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'dis', 'context': '1. Je dis toujours la vérité.', 'proba': 1.0, 'process': 'reference word'}",c750946d-c7bd-42e9-9b77-2c9425fdae60,d20e708a-ff1e-4bb0-a472-898d95d22b62,2025-02-05T14:40:57.496998,"{'source': 'd20e708a-ff1e-4bb0-a472-898d95d22b62', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 251, 'endOffset': 255}]}"
04f24575-a35a-4d66-8ca4-1857d185a86b,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'dis', 'context': '1. Je dis toujours la vérité.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,d20e708a-ff1e-4bb0-a472-898d95d22b62,2024-11-25T10:17:30.385801+00:00,"{'source': 'd20e708a-ff1e-4bb0-a472-898d95d22b62', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 251, 'endOffset': 254}]}"
61246cab-e222-44f1-9fba-5423d1389143,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'dit', 'context': '0. Elle n’aime pas le café. Je le sais parce qu’elle me l’a dit.', 'proba': 0.8}",c750946d-c7bd-42e9-9b77-2c9425fdae60,d20e708a-ff1e-4bb0-a472-898d95d22b62,2025-02-05T14:40:57.497099,"{'source': 'd20e708a-ff1e-4bb0-a472-898d95d22b62', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 140, 'endOffset': 143}]}"
8b0ad49a-597a-4093-8731-59113efd2228,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'dis', 'context': '1. Je dis toujours la vérité.', 'proba': 1.0, 'process': 'reference word'}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,d20e708a-ff1e-4bb0-a472-898d95d22b62,2024-11-25T11:27:05.238591+00:00,"{'source': 'd20e708a-ff1e-4bb0-a472-898d95d22b62', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 251, 'endOffset': 255}]}"
19d304fc-6803-4992-9bcc-695347e48bcb,default,0,"{'text': 'dit', 'context': '0. Elle n’aime pas le café. Je le sais parce qu’elle me l’a dit.', 'proba': 0.8}",76a78473-a608-4c59-bf52-898d3dfd7121,d20e708a-ff1e-4bb0-a472-898d95d22b62,2025-02-05T14:40:57.497099,"{'source': 'd20e708a-ff1e-4bb0-a472-898d95d22b62', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 140, 'endOffset': 143}]}"
4048d535-f295-46f9-b4fb-f11fb177c268,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'dit', 'context': '0. Elle n’aime pas le café. Je le sais parce qu’elle me l’a dit.', 'proba': 0.8}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,d20e708a-ff1e-4bb0-a472-898d95d22b62,2024-11-25T11:27:03.287102+00:00,"{'source': 'd20e708a-ff1e-4bb0-a472-898d95d22b62', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 140, 'endOffset': 143}]}"
c91477bc-63b7-4a2e-8bb8-55e18ea02947,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'dit', 'context': '0. Elle n’aime pas le café. Je le sais parce qu’elle me l’a dit.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,d20e708a-ff1e-4bb0-a472-898d95d22b62,2024-11-25T10:17:28.593519+00:00,"{'source': 'd20e708a-ff1e-4bb0-a472-898d95d22b62', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 140, 'endOffset': 143}]}"
31959b02-ac77-441f-bc2c-9b75db9f3ec2,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'dis', 'context': '1. Je dis toujours la vérité.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,d20e708a-ff1e-4bb0-a472-898d95d22b62,2024-11-26T09:14:58.069075+00:00,"{'source': 'd20e708a-ff1e-4bb0-a472-898d95d22b62', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 251, 'endOffset': 254}]}"
5f8f998b-94db-4ec9-98fa-923f3b30816d,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'dois', 'context': '0. Tu dois finir ta soupe, parce que c’est bon pour ta santé.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,4b7d33e9-b029-4f03-abdd-cb1a7de18192,2024-11-25T09:50:05.742046+00:00,"{'source': '4b7d33e9-b029-4f03-abdd-cb1a7de18192', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 88, 'endOffset': 92}]}"
0b8469fd-3533-4ec6-89cd-8a9655f55d04,d3ce7764-eb85-4999-b965-c028f539ee33,371a5d39-6e41-427f-8e1f-6bf64504e080,"{'text': 'devoirs', 'context': '1. Je dois finir mes devoirs avant de sortir.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,4b7d33e9-b029-4f03-abdd-cb1a7de18192,2024-11-26T09:06:18.506966+00:00,"{'source': '4b7d33e9-b029-4f03-abdd-cb1a7de18192', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 267, 'endOffset': 274}]}"
e86e3d45-c7ab-4c30-af65-cc034a9babe0,d3ce7764-eb85-4999-b965-c028f539ee33,371a5d39-6e41-427f-8e1f-6bf64504e080,"{'text': 'devoirs', 'context': '1. Je dois finir mes devoirs avant de sortir.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,4b7d33e9-b029-4f03-abdd-cb1a7de18192,2024-11-25T09:50:08.015538+00:00,"{'source': '4b7d33e9-b029-4f03-abdd-cb1a7de18192', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 267, 'endOffset': 274}]}"
85b8b79d-3ef1-40f9-8bfc-69be3cb14f3a,default,0,"{'text': 'dois', 'context': '1. Je dois finir mes devoirs avant de sortir.', 'proba': 1.0, 'process': 'reference word'}",76a78473-a608-4c59-bf52-898d3dfd7121,4b7d33e9-b029-4f03-abdd-cb1a7de18192,2025-02-05T14:40:57.497303,"{'source': '4b7d33e9-b029-4f03-abdd-cb1a7de18192', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 252, 'endOffset': 257}]}"
ae55d41e-815b-4fb1-8d6d-5d287ef342ae,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'dois', 'context': '1. Je dois finir mes devoirs avant de sortir.', 'proba': 1.0, 'process': 'reference word'}",c750946d-c7bd-42e9-9b77-2c9425fdae60,4b7d33e9-b029-4f03-abdd-cb1a7de18192,2025-02-05T14:40:57.497303,"{'source': '4b7d33e9-b029-4f03-abdd-cb1a7de18192', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 252, 'endOffset': 257}]}"
4c818958-2471-410d-b73f-d463d325b5a4,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'dois', 'context': '0. Tu dois finir ta soupe, parce que c’est bon pour ta santé.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,4b7d33e9-b029-4f03-abdd-cb1a7de18192,2024-11-26T09:06:15.481752+00:00,"{'source': '4b7d33e9-b029-4f03-abdd-cb1a7de18192', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 88, 'endOffset': 92}]}"
f62e5692-d254-4d66-b4ff-b7d583986208,default,0,"{'text': 'dois', 'context': '0. Tu dois finir ta soupe, parce que c’est bon pour ta santé.', 'proba': 0.9}",76a78473-a608-4c59-bf52-898d3dfd7121,4b7d33e9-b029-4f03-abdd-cb1a7de18192,2025-02-05T14:40:57.497203,"{'source': '4b7d33e9-b029-4f03-abdd-cb1a7de18192', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 88, 'endOffset': 93}]}"
2ff12da4-cf43-4cb7-a898-9925240fae5c,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'dois', 'context': '0. Tu dois finir ta soupe, parce que c’est bon pour ta santé.', 'proba': 0.9}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,4b7d33e9-b029-4f03-abdd-cb1a7de18192,2024-11-25T11:20:06.956351+00:00,"{'source': '4b7d33e9-b029-4f03-abdd-cb1a7de18192', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 88, 'endOffset': 93}]}"
e905522d-c147-4496-a6af-070150164199,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'dois', 'context': '1. Je dois finir mes devoirs avant de sortir.', 'proba': 1.0, 'process': 'reference word'}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,4b7d33e9-b029-4f03-abdd-cb1a7de18192,2024-11-25T11:20:09.114354+00:00,"{'source': '4b7d33e9-b029-4f03-abdd-cb1a7de18192', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 252, 'endOffset': 257}]}"
be56ffe9-e1e2-4f8d-852c-2ca1bb440c21,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'dois', 'context': '0. Tu dois finir ta soupe, parce que c’est bon pour ta santé.', 'proba': 0.9}",c750946d-c7bd-42e9-9b77-2c9425fdae60,4b7d33e9-b029-4f03-abdd-cb1a7de18192,2025-02-05T14:40:57.497203,"{'source': '4b7d33e9-b029-4f03-abdd-cb1a7de18192', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 88, 'endOffset': 93}]}"
562b98a1-050e-46d7-9d25-7bd8651812e2,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'commander', 'context': '0. Je vais commander une pizza pour le dîner.', 'proba': 1.0, 'process': 'reference word'}",c750946d-c7bd-42e9-9b77-2c9425fdae60,b4c7cef7-679a-4c80-b0f3-d290cfe44aca,2025-02-05T14:40:57.497407,"{'source': 'b4c7cef7-679a-4c80-b0f3-d290cfe44aca', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 96, 'endOffset': 106}]}"
c16a2ce2-f986-4cba-8173-7766370b3965,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'commander', 'context': '0. Je vais commander une pizza pour le dîner.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,b4c7cef7-679a-4c80-b0f3-d290cfe44aca,2024-11-25T10:14:51.846722+00:00,"{'source': 'b4c7cef7-679a-4c80-b0f3-d290cfe44aca', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 96, 'endOffset': 105}]}"
e35451ce-40de-42e1-b59c-e2d5b4dab513,default,0,"{'text': 'commander', 'context': '0. Je vais commander une pizza pour le dîner.', 'proba': 1.0, 'process': 'reference word'}",76a78473-a608-4c59-bf52-898d3dfd7121,b4c7cef7-679a-4c80-b0f3-d290cfe44aca,2025-02-05T14:40:57.497407,"{'source': 'b4c7cef7-679a-4c80-b0f3-d290cfe44aca', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 96, 'endOffset': 106}]}"
404dbffb-238b-44df-ab21-e31d65f4841c,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'commandé', 'context': ""1. J'ai commandé une pizza pour le dîner.""}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,b4c7cef7-679a-4c80-b0f3-d290cfe44aca,2024-11-25T10:14:52.155607+00:00,"{'source': 'b4c7cef7-679a-4c80-b0f3-d290cfe44aca', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 244, 'endOffset': 252}]}"
a5c5b696-1a50-40de-b50d-a8deed1e1eb0,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'commander', 'context': '0. Je vais commander une pizza pour le dîner.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,b4c7cef7-679a-4c80-b0f3-d290cfe44aca,2024-11-26T09:10:04.028424+00:00,"{'source': 'b4c7cef7-679a-4c80-b0f3-d290cfe44aca', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 96, 'endOffset': 105}]}"
f542739f-78ef-45f3-8355-0e11a6d057fd,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'commandé', 'context': ""1. J'ai commandé une pizza pour le dîner.""}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,b4c7cef7-679a-4c80-b0f3-d290cfe44aca,2024-11-26T09:10:06.955809+00:00,"{'source': 'b4c7cef7-679a-4c80-b0f3-d290cfe44aca', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 244, 'endOffset': 252}]}"
a8835b08-07dd-4d94-8310-a9684805590f,default,0,"{'text': 'commandé', 'context': ""1. J'ai commandé une pizza pour le dîner."", 'proba': 0.9}",76a78473-a608-4c59-bf52-898d3dfd7121,b4c7cef7-679a-4c80-b0f3-d290cfe44aca,2025-02-05T14:40:57.497508,"{'source': 'b4c7cef7-679a-4c80-b0f3-d290cfe44aca', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 244, 'endOffset': 253}]}"
0efb08b4-620c-4e9c-8426-b052ddcdba18,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'commandé', 'context': ""1. J'ai commandé une pizza pour le dîner."", 'proba': 0.9}",c750946d-c7bd-42e9-9b77-2c9425fdae60,b4c7cef7-679a-4c80-b0f3-d290cfe44aca,2025-02-05T14:40:57.497508,"{'source': 'b4c7cef7-679a-4c80-b0f3-d290cfe44aca', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 244, 'endOffset': 253}]}"
8300e9f4-7efe-4fbb-aa18-858e69fc387a,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'commander', 'context': '0. Je vais commander une pizza pour le dîner.', 'proba': 1.0, 'process': 'reference word'}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,b4c7cef7-679a-4c80-b0f3-d290cfe44aca,2024-11-25T11:23:58.563874+00:00,"{'source': 'b4c7cef7-679a-4c80-b0f3-d290cfe44aca', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 96, 'endOffset': 106}]}"
f25fa3bb-ec4b-443a-9c8c-485d5d83574c,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'commandé', 'context': ""1. J'ai commandé une pizza pour le dîner."", 'proba': 0.9}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,b4c7cef7-679a-4c80-b0f3-d290cfe44aca,2024-11-25T11:24:00.191547+00:00,"{'source': 'b4c7cef7-679a-4c80-b0f3-d290cfe44aca', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 244, 'endOffset': 253}]}"
6401c525-a492-4c16-9e11-40cfa8cdc826,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'a changé', 'context': '0. Gérard a changé ses vêtements parce qu’ils étaient sales.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2024-11-26T09:07:19.760259+00:00,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 93, 'endOffset': 101}]}"
8ec168d6-c695-499a-9e91-fcfde5da3e90,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'changé', 'context': '1. Il a changé de travail récemment.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2024-11-25T09:51:01.667935+00:00,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 255, 'endOffset': 261}]}"
99e0276e-6d92-41d8-b0e2-b130b3b1abcc,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'changé', 'context': '0. Gérard a changé ses vêtements parce qu’ils étaient sales.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2024-11-25T09:50:59.761914+00:00,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 95, 'endOffset': 101}]}"
8ecdc681-fb08-4416-8c43-9e1e857c4d3a,default,0,"{'text': 'changé', 'context': '1. Il a changé de travail récemment.', 'proba': 1.0, 'process': 'reference word'}",76a78473-a608-4c59-bf52-898d3dfd7121,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2025-02-05T14:40:57.497627,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 255, 'endOffset': 262}]}"
8755b5c8-b405-4161-a9ca-4f2103b3394d,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'changé', 'context': '1. Il a changé de travail récemment.', 'proba': 1.0, 'process': 'reference word'}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2024-11-25T11:21:44.061563+00:00,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 255, 'endOffset': 262}]}"
762f2c3b-2645-4806-aaa6-4962315eef37,default,0,"{'text': 'changé', 'context': '0. Gérard a changé ses vêtements parce qu’ils étaient sales.', 'proba': 0.7}",76a78473-a608-4c59-bf52-898d3dfd7121,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2025-02-05T14:40:57.497727,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 95, 'endOffset': 102}]}"
5fadd1de-6962-4259-abec-1cdd3f92c7c0,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'changé', 'context': '0. Gérard a changé ses vêtements parce qu’ils étaient sales.', 'proba': 0.7}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2024-11-25T11:21:41.912606+00:00,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 95, 'endOffset': 102}]}"
8236949b-6294-430d-96d6-6cf2d3285a4f,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'changé', 'context': '1. Il a changé de travail récemment.', 'proba': 1.0, 'process': 'reference word'}",c750946d-c7bd-42e9-9b77-2c9425fdae60,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2025-02-05T14:40:57.497627,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 255, 'endOffset': 262}]}"
48ca7897-fb5c-4b8d-a4cc-90b460053c87,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'a changé', 'context': '1. Il a changé de travail récemment.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2024-11-26T09:07:23.651669+00:00,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 253, 'endOffset': 261}]}"
f5e1f28a-34f2-4d12-a949-cb94ad37f9fa,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'changé', 'context': '0. Gérard a changé ses vêtements parce qu’ils étaient sales.', 'proba': 0.7}",c750946d-c7bd-42e9-9b77-2c9425fdae60,70eb81d7-9785-4d5b-8ba9-de7f848002ec,2025-02-05T14:40:57.497727,"{'source': '70eb81d7-9785-4d5b-8ba9-de7f848002ec', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 95, 'endOffset': 102}]}"
